chrom	start	stop	gene_name
1	247185277	247435310	ZNF124
17	17891239	18111285	DRG2
8	22302499	22533301	SORBS3
13	51383814	51644592	RNASEH2B
8	37787859	38017883	EIF4EBP1
8	42296298	42508151	C8orf40
6	76530832	76882395	IMPG1
14	71274122	71682099	PCNX
4	156745270	156975069	CTSO
5	60140956	60548853	NDUFAF2
19	57221445	57452096	PEG3
14	58775212	58994332	TIMM9
17	38071614	38274066	CSF3
8	81440686	81887016	ZNF704
16	75462433	75669145	CHST5
12	120548250	120803574	PXN
8	126003921	126479362	NSMCE2
19	3704022	3969027	ZFR2
12	58031796	58243994	TSPAN31
1	78344859	78583648	DNAJB4
13	28419343	28619727	ATP5EP2
22	38814954	39066291	DMC1
3	11213995	11699139	ATG7
1	151038498	151242773	SCNM1
19	17882782	18105982	SLC5A5
17	41077258	41284057	RND2
1	156961836	157169600	ETV3L
20	43414317	43637173	YWHAB
22	29776181	29987379	NEFH
8	74500924	74891089	RP11-463D19.2
9	19188622	19474275	DENND4C
19	56950317	57168169	ZFP28
5	41804290	42021738	C5orf51
13	79880444	80097090	RBM26-AS1
7	149926938	150129808	C7orf29
17	72109653	72358155	TTYH2
1	162367041	162599419	UHMK1
5	68546811	68765840	TAF9
2	85481517	85718875	ELMOD3
1	1114447	1327409	SCNN1D
18	60282672	60747666	PHLPP1
7	99547390	99762661	ZSCAN21
7	99656867	99866373	GAL3ST4
1	75071170	75299092	CRYZ
1	120354176	120712240	NOTCH2
9	135653414	135865588	C9orf9
15	64932091	65167786	RBPMS2
19	58924899	59130921	ZBTB45
1	42821788	43048411	PPCS
11	11192423	11743552	GALNTL4
19	12621732	12842735	ZNF791
19	14102509	14328574	PRKACA
2	32482096	32943966	BIRC6
1	58941099	59143166	TACSTD2
12	66482659	66748402	IRAK3
22	50556118	50783421	TUBGCP6
8	144249603	144459101	GLI4
14	97309916	97511731	C14orf63
7	42840871	43042238	RP11-111K18.2
6	44146480	44365458	TCTE1
1	236039130	236328462	NID1
9	134352157	134715461	RAPGEF1
13	75758808	76156250	TBC1D4
10	23284435	23510942	MSRB2
4	56112276	56339263	SRD5A3
13	79073227	79277673	POU4F1
1	158480278	158756488	SPTA1
11	40035753	41581323	LRRC4C
11	133685185	133926880	IGSF9B
19	1169267	1374806	CIRBP
5	750406	992939	BRD9
17	1514805	1720468	MIR22HG
2	232160254	232365875	B3GNT7
2	99821090	100057165	TXNDC9
20	44477292	44700833	ZNF335
2	24199396	24492509	AC008073.6
11	134018173	134223285	THYN1
1	11696141	11914859	AGTRAP
2	112423848	112742267	ANAPC1
14	75270657	75490099	RPS6KL1
3	44519715	44741186	ZNF660
1	145492605	145711025	POLR3C
2	97381982	97599648	CNNM3
10	73371458	73597581	C10orf105
16	75561622	75782541	KARS
12	56411943	56616278	ZC3H10
11	125441417	125651018	ACRV1
12	6384211	6600733	LTBR
1	109556301	109849401	KIAA1324
8	16986737	17204387	CNOT7
1	186312698	186530254	PDC
8	9811778	10386401	MSRA
6	26024373	26239336	HIST1H2AC
2	85469211	85681743	RETSAT
18	12891361	13225051	CEP192
16	89610839	89824253	CHMP1A
11	68571310	68808070	IGHMBP2
11	2216875	2424279	C11orf21
14	21753353	22024285	CHD8
3	36768311	37086548	TRANK1
17	560337	786505	GLOD4
11	75197963	75480165	MAP6
17	79835426	80075280	ASPSCR1
19	517223	733568	POLRMT
12	4330371	4562338	C12orf5
10	74906946	75136742	C10orf103
13	32505437	32970794	FRY
1	248637022	248838080	OR2T34
19	2719872	2936733	ZNF554
11	64519114	64755768	EHD1
2	162064549	162368228	PSMD14
9	123517976	123739606	PHF19
3	183315606	183630413	YEATS2
19	49284222	49501990	TULP2
5	177929665	178157616	CLK4
16	15098178	15325458	NPIPP1
5	68289473	68526896	SLC30A5
1	192505275	192729390	RGS13
16	2470358	2681423	AMDHD2
1	112838803	113103786	CTTNBP2NL
11	4306127	4514926	TRIM21
10	48155253	48371369	ANXA8
14	76324442	76549334	TGFB3
6	81053061	81275644	RP11-250B2.3
15	42090950	42364776	EHD4
7	55978744	56219297	PSPH
20	62229996	62439355	ARFRP1
3	48957892	49160905	NDUFAF3
11	116545826	116746592	AP006216.11
2	39863200	40106407	THUMPD2
6	5161584	5871816	FARS2
7	64351187	64567121	ERV3-1
4	146873756	147077914	RP11-203B7.2
4	170807748	171054182	MFAP3L
15	40231512	40459491	RP11-521C20.4
20	36656863	36894980	TGM2
7	837540	1095043	ADAP1
14	50899227	51199786	ATL1
3	155380401	155624140	C3orf33
3	112621287	112838708	C3orf17
18	19649404	19882491	GATA6
2	45515819	45939304	SRBD1
2	219146752	219361617	SLC11A1
13	113039325	113342481	TUBGCP3
16	3213743	3451401	ZNF263
9	5257973	5537878	C9orf46
15	66690355	66916870	RPL4
14	78038747	78274363	ALKBH1
1	36460837	36690821	COL8A2
2	227499757	227764475	IRS1
12	76319227	76527712	PHLDA1
3	50026341	50256454	RBM5
2	192442794	192653251	OBFC2A
12	21521845	21754603	RECQL
13	76094570	76534004	LMO7
19	12151032	12367546	ZNF625
17	80172746	80375480	CD7
19	18070371	18297697	IL12RB1
11	2223227	2439430	TSPAN32
5	179133388	179365078	SQSTM1
19	10297650	10499198	ICAM4
5	6586438	6807824	CTD-2044J15.1
4	173989904	174345118	GALNT7
3	47105987	47385546	RP11-447D11.2
5	95765525	96215299	CAST
2	113764791	113991593	IL1RN
5	77196349	77690579	AP3B1
17	79758841	79969340	PCYT2
1	38179851	38425292	MTF1
20	18468537	18844561	DTD1
12	48633791	48845197	ZNF641
2	103232299	103453347	MFSD9
1	9142271	9343855	RP3-510D11.2
11	92777341	93031130	SLC36A4
2	198569426	199537305	PLCL1
5	83136373	83780611	EDIL3
10	103444200	103678696	MGEA5
1	166708681	166925581	POGK
11	63908475	64111604	FKBP2
18	72807063	73021303	ZADH2
6	168124556	168327466	MLLT4-AS1
12	109911060	110135067	MVK
15	63800817	64226147	HERC1
12	66596325	66837423	HELB
4	90948686	92623064	FAM190A
2	47916455	48232932	FBXO11
6	158857466	159156460	TMEM181
5	94790778	95040768	ARSK
22	37977680	38189483	NOL12
2	242154515	242393442	SEPT2
12	110188959	110418293	GLTP
8	130964353	131555906	ASAP1
20	1982257	2257684	STK35
16	19435133	19664730	CCP110
10	74351889	74747452	MCU
1	149704232	149911339	HIST2H4A
19	23342763	23545436	AC092329.1
13	40129764	40465802	COG6
6	132990507	133219747	SLC18B1
2	231629354	231843963	ITM2C
3	44381262	44619162	ZNF445
17	20124477	20405504	CCDC144C
19	46398339	46621874	CCDC61
16	2410081	2614964	C16orf59
12	57823885	58041114	DCTN2
9	127897132	128103622	HSPA5
17	6993209	7223369	DLG4
17	76064671	76269009	SYNGR2
7	100364760	100571076	TRIP6
1	9128327	9362678	RP3-510D11.1
7	150313645	150521372	GIMAP1
22	43406754	43625718	BIK
11	6352279	6563847	HPX
18	20932787	21163104	RIOK3
1	179162925	179427815	SOAT1
12	108915686	109127735	SELPLG
5	81475281	81782796	ATP6AP1L
19	7481004	7685912	ZNF358
18	47708713	47914692	CXXC1
12	14827270	15030936	H2AFJ
3	169456967	169687718	LRRC31
20	33942985	34199804	CEP250
1	108703818	108916311	RP11-483I13.2
3	57131944	57360549	HESX1
9	78934752	79222332	GCNT1
15	64099235	64464232	DAPK2
7	105072532	105308124	RINT1
17	56669934	56911703	RAD51C
12	133607161	133836051	ZNF10
12	129237972	129569509	GLT1D1
2	182301403	182645392	CERKL
15	56613742	56857335	MNS1
17	81059765	81268959	AC139099.6
22	21462262	21681926	GGT2
2	29079477	29375096	FAM179A
7	73013535	73234017	STX1A
19	40070014	40285217	AC093063.1
2	187458698	187730685	FAM171B
15	35409546	35938394	ATPBD4
22	37765101	37982439	MFNG
19	12588775	12850912	ZNF490
7	91641465	91872266	CYP51A1
17	36237717	36521858	RP11-1407O15.2
8	59223823	59464060	UBXN2B
8	119835796	120064439	TNFRSF11B
16	2225882	2490747	ABCA3
2	105660571	105861882	AC104655.3
17	61979956	62197994	ICAM2
1	160060285	160271676	CASQ1
1	46998409	47239539	ATPAF1
1	207162187	207373338	C4BPB
16	24641016	24938953	TNRC6A
22	24199601	24403373	GSTT2B
6	27691884	27892257	HIST1H4J
7	75577369	75796826	MDH2
11	18527948	18756338	SPTY2D1
5	158590089	158813044	UBLCP1
1	100498706	100716053	CCDC76
5	131983137	132189856	CCNI2
21	44734395	44947008	SIK1
3	112223407	112468377	CCDC80
15	90343159	90556188	C15orf38
11	62439101	62659493	TMEM223
3	36927357	37134795	EPM2AIP1
2	113139731	113390227	TTL
3	4435032	4989524	ITPR1
4	83305743	83583510	TMEM150C
6	147425508	147808707	STXBP5
3	49846302	50067606	MON1A
15	22904684	23134427	NIPA2
3	14086647	14320283	XPC
3	58191974	58405920	RP11-80H18.3
17	74285614	74549288	UBE2O
16	30689778	30898523	ZNF629
4	141209609	141449122	CLGN
11	6847635	7105863	ZNF215
13	48511703	48721282	NUDT15
1	45709555	46056872	TESK2
13	23368795	23590508	RP11-363G2.5
20	17450508	17688887	DSTN
12	131174145	131423811	STX2
4	74879891	75268816	MTHFD2L
12	49617019	49825514	TROAP
1	41381269	41588909	SLFNL1
16	2189396	2402301	ECI1
4	112966553	113210237	C4orf32
3	9779533	9986286	RPUSD3
14	96242729	96491908	RP11-185P18.1
9	37653804	37878969	RG9MTD3
8	81297854	81538500	ZBTB10
16	89184120	89402402	AC009113.1
12	58062254	58266576	METTL1
7	6736440	6966401	CCZ1B
11	134715478	134946593	RP11-555G19.4
3	37980696	38265516	DLEC1
18	19009264	19280845	ESCO1
11	65001225	65220720	DPF2
2	55414978	55747057	CCDC88A
2	9528615	9795921	ADAM17
6	18124099	18365054	DEK
10	127377146	127611817	UROS
14	61101460	61536671	MNAT1
19	39719010	39926726	GMFG
4	39540760	39768264	RP11-539G18.2
8	42604780	42852433	RNF170
7	73971994	74275026	GTF2I
12	21850335	22194336	ABCC9
1	150359887	150580078	TARS2
17	34422271	34624157	CCL3L3
1	167090066	167496582	POU2F1
2	196340701	196702426	SLC39A10
16	4304543	4575706	CORO7
7	77328109	77686818	PHTF2
1	201333511	201534274	RP11-134G8.8
2	231180657	231508805	SP100
7	44011846	44222139	POLM
7	2343223	2574242	CHST12
19	46286866	46489376	IRF2BP1
5	141223150	141449304	PCDH12
17	38417235	38620067	GJD3
11	178365	385359	NLRP6
7	17238246	17485776	AHR
11	58194344	58445693	LPXN
15	62582725	63236830	TLN2
1	39926488	40142462	PABPC4
11	129839732	130114699	APLP2
2	101787681	102025163	RNF149
2	101518177	101740494	RPL31
8	11861898	12073025	ZNF705D
16	84124744	84330774	ADAD2
8	132816335	133125889	EFR3A
5	138108179	138311057	LRRTM2
11	742808	967116	TSPAN4
12	127110816	127330798	RP11-173C20.1
7	121615701	121884334	AASS
16	89624210	89837680	C16orf55
2	175311869	175739555	AC018890.6
4	71454196	71656267	UTP3
1	45000910	45240227	TMEM53
2	29220560	29512509	CLIP4
17	37977294	38183854	ORMDL3
3	119255304	119484171	POPDC2
1	184987220	185226204	TRMT1L
3	4920801	5127008	BHLHE40
19	19222782	19463061	NCAN
1	243187730	243518708	CEP170
10	14761249	14980574	CDNF
9	110147133	110352763	KLF4
14	24339148	24575617	DHRS4L2
20	35524752	35824398	RBL1
12	107068373	107383090	RIC8B
16	67163290	67381561	FHOD1
10	26886588	27135727	PDSS1
6	80613604	80852244	TTK
19	14158547	14416972	LPHN1
12	105401102	105662912	KIAA1033
2	105758200	105959924	GPR45
3	32938112	33238722	GLB1
7	150542049	150775403	KCNH2
1	41844446	42050344	EDN2
6	33186335	33397046	DAXX
2	69522882	69764760	NFU1
8	143430791	143726370	BAI1
2	74541304	74748718	C2orf81
13	22145522	22378637	FGF9
6	149621495	149822177	SUMO4
14	77153588	77392589	ANGEL1
4	519373	764571	PDE6B
8	2484858	2780004	GS1-57L11.1
5	180157957	180362726	CTC-205M6.2
12	70032461	70316984	RAB3IP
19	2000993	2251556	AP3D1
3	141782414	142044449	GK5
2	178157372	178508564	AGPS
1	113454309	113715727	RP11-31F15.2
11	62242517	62459649	TUT1
17	76252864	76456158	SOCS3
3	52155096	52360179	TLR9
17	45300656	45618678	C17orf57
4	-46821	188099	ZNF595
15	67256101	67587533	SMAD3
12	123137321	123355611	DENR
17	6815736	7017851	RNASEK
10	103792787	104010082	PPRC1
16	2038711	2285899	PKD1
1	32272022	32510457	PTP4A2
22	36763083	36978077	TXN2
9	115959480	116165656	RNF183
3	46957900	47305467	SETD2
12	97201001	97447129	NEDD1
14	24618320	24833638	TGM1
3	12498513	12725212	MKRN2
17	15502891	15740874	ZNF286A
1	156152726	156362976	TMEM79
8	96046032	96268912	PLEKHF2
16	58355230	58596374	RP11-481J2.2
22	45967678	46341187	ATXN10
13	99002455	99330194	STK24
18	19092260	19310204	SNRPD1
11	64413861	64627769	PYGM
4	86836276	87615284	MAPK10
14	30928329	31189269	G2E3
9	136225089	136435970	CACFD1
7	75062621	75468280	HIP1
20	16610606	16822421	SNRPB2
2	44402599	44648633	SLC3A1
1	114366622	114572114	RP5-1073O3.7
2	87945917	88158312	PLGLB2
7	128402880	128605898	ATP6V1F
11	71039239	71263914	DHCR7
14	24705227	24909251	RIPK3
4	56162124	56392339	TMEM165
19	17566460	17793965	GLT25D1
19	58690318	58907254	ZNF8
7	7576149	7858238	RPA3
17	76692965	76936969	USP36
2	106261354	106610730	NCK2
16	218300	425980	RGS11
11	77489766	77805724	INTS4
1	75567816	76176801	SLC44A5
1	28427068	28659536	DNAJC8
15	58787403	59142177	ADAM10
1	159704264	159925137	C1orf204
16	21508539	21768794	METTL9
12	78124685	78706790	NAV3
4	37792708	38240796	TBC1D1
4	170550616	170779104	C4orf27
1	155205059	155632598	ASH1L
1	160075127	160285166	PEA15
4	42310390	42759122	ATP8A1
2	64270373	64579993	AC074289.1
16	3551122	3759555	RP11-461A8.5
5	10253815	10535491	MARCH6
6	30555824	30759197	NRM
4	176886985	177203985	WDR17
1	3628645	3873778	CEP104
16	21705416	21907080	RP11-645C24.5
2	219974490	220183712	ABCB6
13	52486534	52703800	ALG11
11	44807454	45072840	TP53I11
5	179161436	179389173	C5orf45
3	112151356	112380893	ATG3
9	130790612	130991481	AL590708.2
20	54844445	55067393	AURKA
20	30680306	30895594	PLAGL2
14	34930300	35199389	SNX6
2	18644138	18870838	NT5C1B
20	54887168	55134396	CASS4
2	160528362	160861260	LY75
3	6432166	6877816	AC069277.2
17	41263894	41471589	TMEM106A
18	2555886	2905015	SMCHD1
15	76096200	76327609	FBXO22
11	120007349	120290653	POU2F3
16	19413015	19633467	GDE1
13	107042093	107287462	EFNB2
19	18879361	19107488	CERS1
13	30676767	30981621	KATNAL1
17	37683179	37892879	PPP1R1B
3	132176986	132541303	NPHP3
20	32163489	32374210	E2F1
11	62279194	62482592	ROM1
20	1084098	1288918	C20orf202
17	79517489	79730142	PDE6G
1	177796701	178095366	SEC16B
11	7880971	8086973	NLRP10
16	87535441	87831762	JPH3
12	123749500	123950660	RP13-942N8.1
7	436895	659933	PDGFA
9	130937658	131151269	SWI5
22	24209089	24414721	DDTL
17	7725177	7933121	KCNAB3
6	154626311	154931793	CNKSR3
16	29884962	30103582	TAOK2
2	58286378	58568507	FANCL
11	75033438	75241674	KLHL35
2	27221757	27441995	CGREF1
17	7489389	7706820	WRAP53
10	73875787	74095472	ANAPC16
10	75035203	75273834	ANXA7
12	90401516	90606066	RP11-567C2.1
17	40752294	40997071	EZH1
3	146132967	146362651	PLSCR1
19	44011377	44224014	ZNF428
19	47467449	47717009	ZC3H4
4	113639265	114409884	ANK2
8	142027377	142305907	DENND3
9	6432464	6745650	GLDC
9	34513548	34720515	DCTN3
1	43890858	44189343	PTPRF
6	70824764	71112786	COL9A1
10	3718188	3927473	KLF6
11	47493749	47700567	KBTBD4
19	42701185	42906929	PAFAH1B3
7	134768590	134996316	WDR91
11	60591935	60804631	TMEM132A
4	39599664	39884412	UBE2K
10	101848055	102089376	CHUK
8	102598771	103237135	NCALD
22	30179144	31621442	MTMR3
12	123249882	123480991	VPS37B
1	173800352	174091435	RC3H1
14	24549601	24759622	RP11-468E2.2
7	138925105	139208198	LUC7L2
9	125577845	125793779	ZBTB26
10	119664427	119906114	RAB11FIP2
19	35202738	35405249	CTC-523E23.1
17	38532080	38757854	TNS4
9	139467595	139681875	AGPAT2
6	39767354	40002290	MOCS1
1	43212280	43418148	ZNF691
4	2836626	3063465	NOP14-AS1
8	27042404	27268836	TRIM35
7	87463458	87932204	ADAM22
10	985848	1195110	IDI1
16	76211176	76693135	CNTNAP4
19	58158164	58369527	ZNF776
7	76840068	77146115	PION
5	139911313	140113286	CD14
1	10409776	10611959	CORT
20	527270	729157	AL121758.1
19	2189774	2408156	LINGO3
4	87415468	87836324	PTPN13
1	111984840	112359313	RAP1A
16	88609691	88817560	CYBA
11	62227075	62459003	MIR3654
1	160909041	161115767	USF1
7	44546171	44848665	OGDH
2	241399471	241603431	DUSP28
10	69581665	69935105	HERC4
1	45171585	45372957	TCTEX1D4
1	205097304	205342471	TMCC2
19	44000544	44205309	ZNF576
14	102447106	102706036	HSP90AA1
3	39124701	39334087	XIRP1
16	19025254	19232946	ITPRIPL2
9	35714448	35954844	TMEM8B
2	96831870	97039087	CIAO1
19	51974551	52192991	ZNF175
19	50879736	51086607	C19orf63
19	34755645	34993318	GPI
14	37026773	37248920	PAX9
11	65664016	65869647	EIF1AD
5	16373147	16717167	FAM134B
12	57006212	57225412	NACA
22	41995503	42295460	MEI1
1	146373499	146575178	RP4-704D21.2
19	49022548	49233973	SPHK2
6	10571651	10795030	C6orf52
11	125215646	125466213	FEZ1
21	16020066	16226186	AF127936.3
6	31633367	31845108	VWA7
8	98687285	98965241	LAPTM4B
3	169584423	169816161	SEC62
1	109372130	109606111	CLCC1
9	129467285	129700489	ZBTB43
7	98871872	99092424	ARPC1B
11	16699842	17135990	PLEKHA7
19	17943824	18154793	CCDC124
5	143437723	143650278	YIPF5
7	117754727	117982785	ANKRD7
17	40165126	40373376	KAT2A
16	53531595	53837850	RPGRIP1L
7	128370431	128599328	FLNC
11	32523792	32916204	CCDC73
2	70408494	70620903	SNRPG
22	42849623	43070388	SERHL2
9	34079003	34352521	UBAP1
15	30327254	30528639	AC120045.3
22	50841376	51046135	LMF2
14	89491215	90185493	FOXN3
12	10210902	10424737	OLR1
7	12270511	12543567	VWDE
2	234163153	234480750	DGKD
1	202596526	202878598	KDM5B
1	2417930	2622908	FAM213B
15	83554959	83759809	FAM103A1
1	24642284	24899466	NIPAL3
14	57571888	57773291	AL391152.1
19	1841161	2081309	CSNK1G2
2	27567238	27812656	IFT172
10	104163744	104493292	SUFU
2	186797872	187047960	AC097500.2
12	15673092	16135263	EPS8
17	19040690	19340028	EPN2
16	75500249	75711779	GABARAPL2
16	70388324	70614177	FUK
2	182221619	182500914	ITGA4
7	138607126	138820775	ZC3HAV1L
22	31784674	32114572	SFI1
8	19161672	19715540	CSGALNACT1
20	11771371	12007257	BTBD3
11	117847753	118092605	TMPRSS4
16	803634	1131318	LMF1
3	156764297	156978549	CCNL1
1	151029105	151232225	TNFAIP8L2
1	6372478	6584730	HES2
1	26110672	26333482	STMN1
20	60862105	61063576	RPS21
11	107561717	107899019	SLC35F2
12	10605962	10810648	RP11-291B21.2
2	27165232	27393490	AGBL5
4	184909859	185242383	ENPP6
14	53141912	53358386	GNPNAT1
2	100908327	101134118	CHST10
2	53991204	54297977	PSME4
18	23706409	24071642	TAF4B
2	74261599	74462521	AC073263.1
3	99436678	99997447	C3orf26
16	29906615	30117114	INO80E
10	102165385	102389638	RP11-411B6.6
1	59020411	59265764	MYSM1
17	6254584	6559814	PITPNM3
14	94512465	94846072	PPP4R4
6	35673070	35901651	LHFPL5
1	29113603	29546553	EPB41
10	102629215	102847272	MRPL43
6	46028152	46238708	ENPP5
2	219428587	219637134	RNF25
16	56125302	56491356	GNAO1
16	2104798	2305359	RP11-304L19.5
13	32777837	32989481	ZAR1L
7	72996601	73197783	DNAJC30
12	123099303	123301439	HCAR3
1	248424883	248625929	OR2T4
16	8885951	9158371	USP7
2	61314591	61797904	USP34
14	24505367	24708176	PSME1
8	70278859	70673150	SULF1
1	110176554	110384384	GSTM3
17	66408110	66628908	PRKAR1A
1	241911269	242158450	EXO1
1	198466854	198667998	RP11-553K8.2
1	35231037	35495186	DLGAP3
19	55864345	56073049	ISOC2
2	27201435	27409271	EMILIN1
1	53611217	53893742	LRP8
7	86854541	87074831	TP53TG1
7	23045353	23315040	KLHL7
22	29563998	29796515	EWSR1
19	16507205	16732163	C19orf44
4	76403215	76655900	CDKL2
19	39258470	39468894	RINL
19	1715245	1948452	REXO1
19	13115716	13327563	TRMT1
3	119143140	119378449	CD80
19	56196770	56448128	NLRP11
1	150235567	150549042	RPRD2
22	19337464	19566738	UFD1L
11	118867213	119079041	DPAGT1
12	6501150	6703007	MRPL51
8	28824796	29220641	KIF13B
1	116935645	117141834	RP5-1086K13.1
12	125243129	125462549	RP11-592O2.1
16	77656411	77876157	NUDT7
9	100337191	100559639	XPA
19	6639691	6851537	TRIP10
14	63489751	63694932	RP11-1112J20.2
3	33031913	33238293	TMPPE
4	128786435	129060866	C4orf29
16	29852206	30084373	TMEM219
12	133202254	133438474	ANKLE2
12	1697740	1997844	ADIPOR2
14	100604635	100849129	YY1
3	194015550	194219995	GP5
11	65022238	65225084	TIGD3
7	130694855	131281395	MKLN1
12	132521139	132728880	DDX51
9	99590592	99804572	FAM22G
18	29669987	29900364	MEP1B
5	118356	356815	SDHA
17	37256536	37460980	RPL19
7	23238358	23451348	MALSU1
3	150026080	150277903	TSC22D2
20	37253105	37458015	SLC32A1
12	92436286	92639673	BTG1
9	139786870	139988436	C9orf142
19	2952908	3162964	AES
4	88828820	89098929	PKD2
18	57467180	57671538	PMAIP1
4	111438579	111663279	PITX2
7	5466782	5703415	ACTB
11	110125855	110377124	RP11-347E10.1
1	168150278	168383664	TBX19
11	305716	517455	SIGIRR
2	37328755	37558856	CEBPZ
2	242423820	242676864	THAP4
8	145598795	145801718	FOXH1
19	57762645	57971266	ZNF304
17	79548204	79750954	ARL16
4	55424085	55706881	KIT
17	73970875	74173622	GALR2
19	37575722	37809055	ZNF585B
8	65392814	65596181	BHLHE22
4	57201907	57427534	PAICS
11	65936004	66144963	RAB1B
6	145722719	146157160	EPM2A
10	23628198	23831308	OTUD1
